customer_id,signup_date,customer_segment,region,status,lifetime_months_expected,acquisition_channel,acquisition_campaign,acquisition_cost_ngn
C109306,10/20/2020 13:15,Individual,Nigeria,Active,17,Paid Social,Camp_91,
C109307,12/14/2023 15:17,Individual,Rest of Africa,Active,51,Referral,Camp_10,58
C109308,8/15/2025 4:56,Individual,Nigeria,Active,43,PS,Camp_109,10129
C109309,11/1/2024 4:48,SME,West Africa,Active,7,Paid Social,Camp_20,28087
C109310,2/26/2022 5:24,Individual,Europe,Active,59,Paid Social,Camp_72,22744
C109311,1/9/2023 8:50,SME,North America,Churned,7,Paid Social,Camp_114,31083
C109312,3/2/2022 19:45,Individual,Rest of Africa,Churned,12,Referral,Camp_1,1013
C109313,12/24/2024 7:06,SME,Nigeria,Active,42,Paid Social,Camp_33,91379
C109314,9/11/2020 1:10,SME,Europe,Churned,3,Organic Social,Camp_38,2279
C109315,4/13/2024 3:32,Individual,Nigeria,Active,56,Paid Search,Camp_57,40918
C109316,2/20/2020 13:04,Individual,Europe,Active,16,Affiliate,Camp_14,3456
C109317,12/19/2020 23:38,Individual,Nigeria,Active,43,Paid Social,Camp_114,4436
C109318,8/17/2025 10:51,SME,Rest of Africa,Active,46,Organic Social,Camp_111,2052
C109319,12/9/2023 2:45,Individual,Europe,Active,22,Referral,Camp_21,428
C109320,7/11/2021 20:22,Individual,Nigeria,Active,54,Paid Search,Camp_5,
C109321,7/20/2021 2:25,SME,Rest of Africa,Active,21,Affiliate,Camp_72,3619
C109322,5/5/2023 21:01,Individual,Europe,Active,57,Organic Social,Camp_26,793
C109323,5/20/2020 14:44,SME,Europe,Active,15,Paid Social,Camp_97,12560
C109324,9/15/2020 18:35,SME,North America,Active,56,Paid Search,Camp_54,901
C109325,7/17/2023 5:57,SME,West Africa,Active,40,Event,Camp_17,22578
C109326,7/13/2022 18:12,Individual,Nigeria,Churned,2,Referral,Camp_37,6340
C109327,9/2/2022 9:32,SME,Nigeria,Active,35,Paid Search,Camp_71,11112
C109328,12/29/2024 9:25,Individual,Nigeria,Active,52,Paid Social,Camp_58,2665
C109329,11/14/2023 15:07,SME,Nigeria,Churned,8,Affiliate,Camp_40,2913
C109330,9/13/2025 10:11,SME,Nigeria,Churned,1,Referral,Camp_65,3133
C109331,10/29/2023 22:32,Individual,Rest of Africa,Active,27,Referral,Camp_43,752
C109332,4/22/2025 2:40,Enterprise,West Africa,Active,54,Paid Social,Camp_52,8706
C109333,4/3/2022 13:22,Individual,Nigeria,Churned,1,Referral,Camp_24,3109
C109334,11/26/2022 11:44,Individual,Nigeria,Dormant,,SOC,Camp_28,5433
C109335,8/4/2021 14:01,Individual,North America,Active,26,Paid Search,Camp_105,16266
C109336,10/17/2021 18:23,SME,West Africa,Active,36,Organic Social,Camp_58,326
C109337,7/29/2021 1:06,SME,West Africa,Active,18,Event,Camp_70,7649
C109338,8/31/2020 0:32,SME,Nigeria,Active,9,Paid Social,Camp_83,4230
C109339,2/19/2025 17:26,Individual,Europe,Active,45,Organic Social,Camp_72,3114
C109340,3/16/2022 16:07,Individual,North America,Dormant,,Referral,Camp_55,3440
C109341,9/23/2025 4:59,Individual,North America,Active,15,Organic Social,Camp_90,2188
C109342,11/26/2020 8:35,SME,Nigeria,Active,57,Affiliate,Camp_9,3830
C109343,9/9/2023 18:23,Individual,Nigeria,Active,47,Referral,Camp_62,716
C109344,7/18/2024 5:57,Enterprise,North America,Active,48,Paid Search,Camp_119,9659
C109345,2/25/2020 15:51,SME,West Africa,Churned,27,Event,Camp_29,20667
C109346,1/19/2020 3:59,Individual,Europe,Active,44,Referral,CMP_103,4593
C109347,5/12/2023 0:24,Enterprise,Rest of Africa,Churned,10,Affiliate,Camp_103,197
C109348,12/28/2020 12:09,SME,Nigeria,Active,59,REF,Camp_17,1959
C109349,2/11/2020 8:03,Individual,North America,Active,18, Affiliate ,Camp_103,17491
C109350,6/17/2021 13:30,Individual,Nigeria,Churned,3,PS,Camp_58,13487
C109351,7/30/2025 12:03,SME,Rest of Africa,Active,10,Paid Social,CMP_59,18943
C109352,1/22/2024 8:38,Individual,Nigeria,Churned,1,Affiliate,CMP_53,7049
C109353,11/30/2023 16:14,Individual,West Africa,Churned,6,Paid Search,Camp_4,10336
C109354,6/12/2023 13:49,SME,West Africa,Active,34,Paid Search,Camp_91,3695
C109355,8/5/2025 10:56,Enterprise,Nigeria,Churned,1,REF,Camp_54,495
C109356,2/12/2025 23:58,Individual,West Africa,Active,40,AFF,Camp_98,473
C109357,2/21/2024 4:39,Individual,West Africa,Active,25,Paid Search,Camp_25,36175
C109358,7/29/2022 18:24,SME,North America,Active,55,Affiliate,Camp_79,6088
C109359,4/5/2025 14:39,SME,Nigeria,Dormant,,Referral,Camp_113,3080
C109360,3/31/2025 3:49,Individual,Europe,Dormant,,Organic Social,Camp_84,1713
C109361,1/25/2023 17:53,Individual,North America,Active,19,Affiliate,Camp_88,13064
C109362,9/24/2025 10:24,SME,North America,Active,8,Paid Social,Camp_43,6658
C109363,9/28/2025 11:16,SME,Nigeria,Active,8,Paid Search,Camp_82,3233
C109364,5/12/2023 5:07,Individual,Rest of Africa,Active,10,Paid Social,Camp_9,13736
C109365,7/29/2022 7:42,Individual,Europe,Active,30,Organic Social,Camp_91,14529
C109366,9/29/2020 6:32,Individual,West Africa,Active,58,Organic Social,Camp_31,2675
C109367,1/23/2021 15:20,SME,North America,Active,48,Affiliate,Camp_53,5795
C109368,2/23/2021 18:49,Individual,Europe,Churned,3,Referral,Camp_72,1200
C109369,2/13/2020 2:39,SME,Nigeria,Active,49,Organic Social,Camp_73,39741
C109370,8/15/2021 19:14,Individual,West Africa,Churned,20,REF,Camp_111,482
C109371,12/13/2020 16:48,SME,North America,Churned,15,Paid Search,Camp_75,13725
C109372,2/19/2020 8:29,SME,West Africa,Active,58,Paid Search,Camp_7,17174
C109373,8/7/2021 18:46,Individual,West Africa,Dormant,,Affiliate,Camp_55,10927
C109374,3/24/2020 7:29,Individual,Nigeria,Churned,20,Paid Search,Camp_47,3765
C109375,10/12/2021 1:16,Individual,Europe,Active,14,Paid Search,Camp_99,233123
C109376,2/3/2024 18:41,SME,Nigeria,Churned,1,Referral,Camp_61,2170
C109377,7/8/2025 4:51,Individual,West Africa,Active,39,Paid Social,Camp_38,8685
C109378,3/26/2021 23:28,Individual,Europe,Dormant,,Affiliate,Camp_10,6373
C109379,7/11/2025 16:06,SME,Rest of Africa,Active,51,Paid Social,Camp_90,22327
C109380,1/21/2022 4:26,Individual,Europe,Churned,22,Paid Search,Camp_53,15641
C109381,9/15/2023 22:44,Individual,Nigeria,Active,49,SOC,Camp_76,7298
C109382,4/29/2025 2:21,SME,Nigeria,Active,58,Organic Social,Camp_71,8706
C109383,7/31/2024 7:37,SME,Nigeria,Churned,10,Paid Social,Camp_33,80880
C109384,8/16/2021 3:36,SME,Nigeria,Churned,1, Organic Socia,Camp_83,1220
C109385,9/24/2020 11:36,Individual,Nigeria,Active,48,Affiliate,Camp_29,17614
C109386,7/23/2022 22:03,SME,Nigeria,Active,17,Event,Camp_114,31536
C109387,12/10/2023 19:30,Individual,Nigeria,Dormant,,Paid Social,Camp_54,10693
C109388,4/5/2021 8:01,Individual,Nigeria,Churned,16,Organic Social,Camp_52,11182
C109389,1/12/2024 15:11,Individual,Europe,Active,20,Organic Social,Camp_120,12058
C109390,8/3/2023 17:35,SME,Nigeria,Active,45,Event,Camp_91,12734
C109391,3/8/2020 18:46,Individual,West Africa,Churned,7,EVT,Camp_32,17749
C109392,12/27/2020 19:47,Enterprise,Europe,Churned,2,Paid Search,Camp_87,47750
C109393,5/31/2021 1:43,Enterprise,Rest of Africa,Active,51,Referral,Camp_32,1349
C109394,4/18/2021 13:25,SME,Nigeria,Dormant,,SOC,Camp_61,6114
C109395,10/15/2023 9:26,Individual,Nigeria,Churned,1,Paid Search,Camp_95,81870
C109396,2/15/2024 23:42,Individual,Nigeria,Churned,4,Paid Search,Camp_107,6116
C109397,1/4/2024 20:46,Individual,Nigeria,Churned,7, Organic Socia,Camp_107,4712
C109398,3/1/2020 23:33,SME,Nigeria,Active,59,Organic Social,Camp_48,2792
C109399,10/28/2023 14:21,SME,Rest of Africa,Active,19,Paid Search,Camp_54,15005
C109400,12/23/2024 5:38,Individual,Rest of Africa,Active,12,Referral,Camp_100,224
C109401,1/23/2022 19:46,Individual,Rest of Africa,Active,56,Paid Social,Camp_11,5350
C109402,9/17/2021 12:52,Individual,North America,Churned,2,Organic Social,Camp_116,913
C109403,7/5/2022 0:13,SME,Rest of Africa,Active,44,Paid Social,Camp_111,24926
C109404,11/4/2024 3:48,Enterprise,Nigeria,Dormant,,Paid Search,Camp_65,29912
C109405,5/2/2023 1:45,SME,Nigeria,Active,49, Paid Social ,Camp_35,28446
C109406,6/7/2020 5:01,Individual,Nigeria,Churned,30,Paid Search,Camp_46,30037
C109407,11/3/2022 5:39,Individual,West Africa,Churned,17,Organic Social,Camp_29,688
C109408,1/25/2020 11:08,SME,Nigeria,Active,48,Paid Search,Camp_44,96099
C109409,11/14/2020 23:08,Individual,Rest of Africa,Active,58,Organic Social,Camp_62,1044
C109410,5/12/2025 14:46,SME,Nigeria,Churned,1,Paid Search,Camp_58,10786
C109411,9/3/2023 12:26,Individual,Nigeria,Active,22,Referral,Camp_62,2454
C109412,7/15/2023 11:47,SME,North America,Active,31,Referral,Camp_92,302
C109413,3/20/2024 2:18,Individual,Nigeria,Active,26,PS,Camp_64,4673
C109414,12/2/2024 20:06,Individual,Nigeria,Active,56,Organic Social,Camp_114,10460
C109415,1/25/2025 5:01,Individual,West Africa,Churned,2,Paid Search,Camp_68,10087
C109416,9/18/2024 3:56,Individual,North America,Active,14,Organic Social,Camp_47,5476
C109417,6/22/2022 9:43,Individual,Rest of Africa,Active,35,Paid Social,Camp_73,35229
C109418,4/25/2020 0:12,Individual,Rest of Africa,Active,38,Organic Social,Camp_18,18096
C109419,2/23/2024 14:22,SME,North America,Churned,6,Organic Social,Camp_89,1180
C109420,5/26/2023 18:19,Individual,Nigeria,Active,24,Event,Camp_79,5246
C109421,2/19/2024 6:18,SME,Nigeria,Churned,1,Organic Social,Camp_36,6749
C109422,5/13/2024 22:34,Individual,Europe,Churned,5,Organic Social,Camp_44,1042
C109423,1/10/2025 7:04,Individual,West Africa,Churned,3,Paid Social,Camp_65,15623
C109424,3/14/2025 20:23,SME,North America,Active,17,Event,Camp_30,30426
C109425,10/9/2025 13:08,SME,Nigeria,Active,20,Referral,Camp_53,1641
C109426,2/24/2024 20:34,SME,Rest of Africa,Dormant,,Paid Social,CMP_10,18886
C109427,12/21/2021 12:08,SME,Nigeria,Active,36,Affiliate,Camp_69,15224
C109428,7/7/2020 14:28,Individual,Nigeria,Active,56,Paid Social,Camp_88,5709
C109429,6/29/2024 9:33,SME,Nigeria,Active,16,Affiliate,Camp_119,6481
C109430,2/29/2020 2:12,SME,Rest of Africa,Dormant,,Affiliate,Camp_103,3284
C109431,8/4/2023 2:56,Individual,North America,Dormant,,PS,Camp_66,9595
C109432,11/25/2024 19:44,Individual,West Africa,Active,6,Referral,Camp_117,41
C109433,9/8/2022 7:29,SME,Europe,Churned,2,Paid Social,Camp_90,16466
C109434,9/14/2024 21:44,SME,Nigeria,Active,10,Paid Social,Camp_25,64687
C109435,7/16/2020 7:41,Individual,West Africa,Active,52,Paid Social,Camp_57,25782
C109436,4/12/2022 4:15,Individual,North America,Active,22,Referral,Camp_38,556
C109437,7/7/2025 4:46,Individual,West Africa,Active,54,Paid Search,Camp_40,31480
C109438,7/20/2023 0:01,Individual,North America,Dormant,,Paid Search,Camp_70,8820
C109439,1/10/2024 14:38,SME,Europe,Churned,10,Referral,Camp_113,2801
C109440,12/29/2020 7:44,Individual,Nigeria,Active,20,Paid Search,Camp_73,675682
C109441,3/17/2024 6:07,SME,West Africa,Churned,4,Paid Search,Camp_116,10174
C109442,4/18/2025 15:37,Individual,Nigeria,Churned,1,PS,Camp_22,54
C109443,6/30/2025 14:39,SME,North America,Active,37,Paid Social,Camp_25,6549
C109444,12/13/2022 8:36,Individual,Nigeria,Churned,2,Organic Social,Camp_98,1152
C109445,10/24/2023 21:33,Individual,Rest of Africa,Churned,20,PS,Camp_80,24098
C109446,9/17/2023 7:40,Individual,Nigeria,Active,17,Event,Camp_114,13703
C109447,3/5/2020 15:28,Enterprise,Nigeria,Churned,15,Referral,Camp_49,73
C109448,5/16/2021 5:53,SME,Europe,Active,38,Paid Social,Camp_5,13641
C109449,6/13/2022 19:38,Individual,Nigeria,Active,25,Paid Social,Camp_37,37384
C109450,8/20/2021 3:34,SME,Nigeria,Active,30,Paid Social,Camp_17,10804
C109451,12/28/2023 21:06,Individual,North America,Active,25,Organic Social,Camp_35,2360
C109452,12/4/2022 7:07,SME,West Africa,Churned,15,Paid Search,Camp_35,4916
C109453,9/23/2023 3:54,Individual,Rest of Africa,Active,7,Paid Search,Camp_42,
C109454,12/22/2021 2:51,Individual,North America,Active,54,Affiliate,Camp_1,3214
C109455,4/26/2024 4:04,SME,Nigeria,Active,8,Paid Social,Camp_24,95094
C109456,11/13/2021 14:11,SME,Europe,Active,10, Paid Social ,Camp_45,556
C109457,12/30/2024 19:00,SME,Nigeria,Active,18,Affiliate,Camp_107,2183
C109458,10/29/2025 3:22,SME,West Africa,Active,31,Referral,Camp_109,142
C109459,11/19/2022 17:04,SME,Nigeria,Active,7,Paid Social,Camp_50,35061
C109460,2/13/2025 15:50,SME,North America,Churned,3,Referral,Camp_64,1080
C109461,8/3/2025 2:20,Individual,North America,Churned,1,PS,Camp_82,39773
C109462,12/26/2023 11:27,Individual,Nigeria,Dormant,,Referral,Camp_8,2356
C109463,2/11/2021 11:53,SME,Nigeria,Active,47,Organic Social,Camp_20,13157
C109464,6/30/2022 13:02,SME,Nigeria,Churned,19,Affiliate,Camp_16,192
C109465,4/27/2023 20:11,SME,Nigeria,Active,49, EVT ,Camp_62,9294
C109466,7/19/2023 3:24,SME,West Africa,Active,48,Event,Camp_104,48430
C109467,9/22/2025 6:31,SME,Nigeria,Active,42,Event,Camp_67,35200
C109468,7/20/2025 5:56,Individual,North America,Churned,2,Organic Social,Camp_23,5931
C109469,1/24/2023 6:36,Individual,Nigeria,Active,51,SOC,Camp_80,15422
C109470,1/7/2024 11:05,Individual,Nigeria,Churned,2,Organic Social,Camp_43,4349
C109471,5/18/2021 9:30,Individual,North America,Churned,24,Referral,CMP_102,5393
C109472,4/15/2025 23:55,SME,Nigeria,Churned,1,Affiliate,Camp_76,20336
C109473,10/5/2021 18:35,SME,Nigeria,Active,39,Paid Search,Camp_72,968
C109474,5/27/2022 13:32,SME,West Africa,Active,14,Event,Camp_70,21354
C109475,9/24/2020 18:56,SME,North America,Churned,50,AFF,Camp_117,5716
C109476,9/3/2025 11:20,Individual,Nigeria,Active,21,Event,Camp_10,17720
C109477,2/9/2024 6:52,SME,Nigeria,Active,45,Affiliate,Camp_117,406
C109478,2/5/2021 2:08,SME,West Africa,Dormant,,Paid Social,Camp_51,11506
C109479,6/22/2021 9:31,SME,Nigeria,Active,26,Paid Search,Camp_98,92928
C109480,9/11/2021 18:37,SME,West Africa,Churned,36,Paid Search,Camp_14,1873
C109481,4/30/2021 15:37,Individual,West Africa,Active,13,Paid Social,Camp_93,30537
C109482,2/24/2025 23:55,Individual,Nigeria,Active,37,Organic Social,Camp_1,1088
C109483,3/9/2024 4:01,SME,North America,Dormant,,Affiliate,Camp_30,6879
C109484,11/9/2020 11:55,SME,West Africa,Active,39,Affiliate,Camp_57,
C109485,7/16/2023 10:02,Individual,West Africa,Churned,6,ORG,Camp_93,2146
C109486,3/13/2024 22:48,SME,Nigeria,Active,36,Paid Search,Camp_53,51085
C109487,8/1/2022 9:55,SME,Nigeria,Churned,5,PS,Camp_27,90741
C109488,12/30/2021 5:54,SME,West Africa,Active,28,Paid Search,Camp_98,12221
C109489,10/12/2021 16:27,Individual,Nigeria,Churned,5,Paid Social,Camp_21,18411
C109490,9/26/2024 0:17,SME,West Africa,Active,48,Organic Social,Camp_76,4064
C109491,5/26/2020 4:15,Individual,North America,Active,14,Paid Search,Camp_38,2001
C109492,2/26/2020 7:54,SME,North America,Active,17,Paid Social,Camp_1,756
C109493,1/19/2023 17:04,Individual,Nigeria,Churned,24,Paid Search,Camp_29,37114
C109494,3/21/2022 7:15,Individual,Nigeria,Active,56,Organic Social,Camp_107,2508
C109495,1/14/2023 7:07,Individual,Rest of Africa,Active,20,ORG,Camp_102,1837
C109496,10/4/2025 3:23,SME,Nigeria,Churned,1,Organic Social,Camp_66,21196
C109497,5/7/2021 18:28,Individual,Nigeria,Churned,12,Paid Social,Camp_105,1603
C109498,6/26/2021 19:40,SME,Nigeria,Active,57,Event,Camp_93,12537
C109499,4/13/2024 6:06,SME,North America,Active,35,Paid Search,Camp_4,48588
C109500,4/9/2020 7:51,Individual,West Africa,Dormant,,Organic Social,Camp_39,2680
C109501,7/16/2020 19:15,SME,West Africa,Churned,19,Referral,Camp_28,1755
C109502,11/15/2022 7:19,Individual,Nigeria,Active,23,Organic Social,Camp_63,247
C109503,8/30/2023 21:23,SME,Nigeria,Dormant,,Event,Camp_33,101175
C109504,12/20/2020 2:09,SME,Rest of Africa,Churned,2,Paid Social,Camp_12,2650
C109505,4/2/2025 16:49,Individual,Nigeria,Active,48,Organic Social,Camp_81,1199
C109506,12/5/2021 7:15,Enterprise,Europe,Churned,15,Paid Search,Camp_21,4263
C109507,1/9/2021 23:09,SME,West Africa,Active,11,Organic Social,Camp_56,3440
C109508,10/12/2024 0:22,Individual,Nigeria,Dormant,,Paid Social,Camp_79,30554
C109509,11/27/2021 5:46,SME,West Africa,Churned,33,Paid Search,Camp_115,7762
C109510,2/20/2024 2:01,SME,Nigeria,Active,59,Organic Social,CMP_106,767
C109511,3/12/2022 0:36,Individual,Nigeria,Churned,10,Organic Social,Camp_71,2637
C109512,11/23/2022 8:24,Individual,Nigeria,Active,30,Paid Search,Camp_2,99960
C109513,1/8/2023 16:41,Enterprise,Europe,Active,45,Referral,Camp_66,22
C109514,5/25/2020 0:26,Individual,Nigeria,Active,51,ORG,Camp_94,3505
C109515,9/26/2024 14:35,Individual,Rest of Africa,Active,42,Paid Search,Camp_49,27668
C109516,4/11/2022 1:35,Individual,Nigeria,Dormant,,ORG,Camp_41,8218
C109517,4/14/2021 16:40,SME,Nigeria,Active,34,Referral,Camp_41,2742
C109518,5/20/2024 6:04,Individual,Nigeria,Active,35,Organic Social,Camp_110,386
C109519,2/20/2025 11:05,Individual,Nigeria,Active,7,Paid Social,Camp_16,11153
C109520,9/11/2025 0:29,SME,Nigeria,Churned,1,Paid Social,Camp_2,1476
C109521,11/19/2020 13:23,SME,Nigeria,Active,57,Organic Social,Camp_68,4836
C109522,6/5/2020 15:44,Individual,Nigeria,Active,15,Event,Camp_53,3206
C109523,9/22/2023 6:43,Individual,West Africa,Dormant,,Referral,Camp_100,99
C109524,11/21/2023 6:30,SME,Rest of Africa,Active,57,Paid Search,Camp_110,9133
C109525,12/10/2020 15:36,Individual,West Africa,Active,24,Organic Social,Camp_14,13970
C109526,11/24/2020 23:52,SME,Nigeria,Active,45,Affiliate,Camp_79,9902
C109527,3/11/2025 23:35,Individual,Nigeria,Churned,4,Paid Search,Camp_106,100
C109528,3/9/2025 3:14,Individual,Nigeria,Active,48,Event,Camp_76,13403
C109529,11/12/2020 11:49,SME,Nigeria,Active,46,Event,Camp_60,706
C109530,10/13/2024 13:01,Individual,Rest of Africa,Active,15,Paid Search,Camp_118,8714
C109531,5/10/2020 9:28,SME,Nigeria,Active,57,Event,Camp_1,46269
C109532,4/25/2024 3:27,Individual,Nigeria,Dormant,,Paid Social,Camp_111,25671
C109533,11/23/2020 12:01,Individual,Nigeria,Active,12,Affiliate,Camp_64,13041
C109534,6/2/2021 23:52,SME,North America,Churned,27,Paid Social,Camp_109,43341
C109535,5/11/2025 2:41,Individual,Nigeria,Active,6,Paid Social,Camp_93,8196
C109536,1/1/2021 19:08,SME,Europe,Dormant,,Organic Social,Camp_96,9924
C109537,9/30/2021 2:42,Individual,Nigeria,Active,26,Referral,CMP_65,2601
C109538,1/28/2023 13:42,SME,Nigeria,Active,49,Paid Search,Camp_27,19291
C109539,5/2/2021 21:11,Individual,Europe,Churned,3,Organic Social,Camp_80,15464
C109540,6/26/2022 14:16,Enterprise,Rest of Africa,Active,25,Paid Search,Camp_102,73788
C109541,10/3/2023 17:57,SME,Nigeria,Active,17,Paid Social,Camp_27,41020
C109542,4/20/2024 18:23,Individual,Nigeria,Active,44,Paid Social,Camp_87,4066
C109543,3/28/2024 10:43,SME,Nigeria,Active,47,Organic Social,Camp_11,1165
C109544,11/4/2020 11:54,Enterprise,Nigeria,Active,16,Paid Social,Camp_31,41627
C109545,4/24/2021 9:07,Individual,Nigeria,Churned,22,Paid Search,Camp_17,126830
C109546,7/3/2025 10:44,SME,Europe,Active,33,Paid Search,Camp_80,39918
C109547,2/4/2023 2:11,SME,West Africa,Active,15,Paid Search,Camp_39,29034
C109548,11/5/2022 14:08,Individual,Nigeria,Churned,6,Organic Social,Camp_5,7184
C109549,3/4/2021 1:03,Individual,West Africa,Active,48,Event,Camp_22,1065
C109550,1/17/2021 2:18,Individual,North America,Active,45,Paid Search,Camp_87,14051
C109551,9/19/2021 6:02,SME,North America,Dormant,,Event,Camp_61,77822
C109552,9/26/2023 6:17,Individual,Europe,Churned,6,Referral,Camp_102,1346
C109553,7/15/2023 16:33,Individual,Nigeria,Active,24,Organic Social,Camp_47,5858
C109554,1/21/2020 11:12,Individual,Nigeria,Dormant,,Organic Social,Camp_76,7051
C109555,2/1/2022 4:05,SME,West Africa,Active,24,AFF,Camp_38,1029
C109556,1/11/2024 14:53,Individual,Nigeria,Dormant,,Paid Search,Camp_24,4232
C109557,11/26/2022 10:40,Individual,West Africa,Active,9,Organic Social,Camp_46,6446
C109558,6/9/2022 22:14,Individual,Europe,Churned,6,Referral,Camp_116,1008
C109559,4/18/2024 1:13,SME,Nigeria,Dormant,,Organic Social,Camp_6,2091
C109560,6/16/2021 2:12,Individual,Nigeria,Active,23,Affiliate,Camp_9,20016
C109561,9/21/2020 19:29,Individual,West Africa,Active,59,Paid Search,Camp_114,21353
C109562,4/6/2022 11:33,Individual,Nigeria,Active,42,Referral,Camp_52,4826
C109563,3/3/2023 2:52,SME,West Africa,Dormant,,Organic Social,Camp_48,1851
C109564,7/13/2023 9:17,Individual,West Africa,Churned,2,SOC,Camp_58,18221
C109565,1/25/2023 11:31,Enterprise,North America,Dormant,,Paid Social,Camp_47,6082
C109566,5/9/2025 14:28,SME,Nigeria,Dormant,,Organic Social,Camp_47,588
C109567,8/28/2025 1:38,Individual,North America,Active,19,Affiliate,Camp_41,37417
C109568,2/1/2022 14:10,Individual,Nigeria,Dormant,,Organic Social,Camp_61,969
C109569,4/16/2021 0:57,Individual,West Africa,Active,8,AFF,Camp_39,1670
C109570,7/3/2024 13:35,SME,Nigeria,Active,21,Paid Social,Camp_67,33203
C109571,8/3/2023 5:53,Individual,Europe,Active,27,Paid Search,Camp_49,40517
C109572,12/9/2021 22:29,Individual,Nigeria,Active,46,PS,Camp_28,95225
C109573,3/4/2021 17:36,Individual,Europe,Dormant,,Paid Search,Camp_82,1861
C109574,8/25/2023 7:20,SME,Nigeria,Active,51,Paid Social,Camp_20,1779
